product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product106,20221121,10.485856056213379,9.804492950439453,0.663872629404068
product106,20221122,10.485856056213379,9.804492950439453,0.663872629404068
product106,20221123,10.485856056213379,9.804492950439453,0.663872629404068
product107,20221110,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221111,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221114,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221115,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221116,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221117,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221118,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221121,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221122,34.683746337890625,9.272045135498047,25.39639186859131
product107,20221123,34.683746337890625,9.272045135498047,25.39639186859131
product108,20221110,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221111,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221114,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221115,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221116,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221117,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221118,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221121,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221122,17.131332397460938,25.51072883605957,-8.363764762878418
product108,20221123,17.131332397460938,25.51072883605957,-8.363764762878418
product109,20221110,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221111,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221114,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221115,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221116,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221117,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221118,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221121,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221122,12.800809860229492,11.232089042663574,1.5639821290969849
product109,20221123,12.800809860229492,11.232089042663574,1.5639821290969849
product110,20221110,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221111,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221114,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221115,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221116,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221117,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221118,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221121,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221122,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product110,20221123,0.22337423264980316,0.0006762809352949262,0.22302911098813638
product111,20221110,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221111,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221114,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221115,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221116,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221117,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221118,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221121,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221122,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product111,20221123,0.19535088539123535,0.8237141966819763,-0.6390685737133026
product112,20221110,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221111,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221114,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221115,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221116,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221117,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221118,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221121,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221122,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product112,20221123,0.017160171642899513,0.019962908700108528,-0.01006847433745861
product113,20221110,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221111,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221114,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221115,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221116,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221117,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221118,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221121,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221122,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product113,20221123,0.04850891977548599,0.0012020217254757881,0.04785948572680354
product114,20221110,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221111,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221114,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221115,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221116,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221117,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221118,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221121,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221122,0.244365856051445,0.003633936168625951,0.24044062697794288
product114,20221123,0.244365856051445,0.003633936168625951,0.24044062697794288
product115,20221110,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221111,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221114,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221115,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221116,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221117,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221118,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221121,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221122,7.245083808898926,4.931064605712891,2.3156304359436035
product115,20221123,7.245083808898926,4.931064605712891,2.3156304359436035
product116,20221110,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221111,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221114,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221115,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221116,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221117,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221118,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221121,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221122,0.19233562052249908,0.023760313168168068,0.15597269218415022
product116,20221123,0.19233562052249908,0.023760313168168068,0.15597269218415022
product117,20221110,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221111,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221114,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221115,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221116,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221117,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221118,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221121,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221122,24.336610794067383,27.96725845336914,-3.608270049095154
product117,20221123,24.336610794067383,27.96725845336914,-3.608270049095154
product118,20221110,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221111,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221114,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221115,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221116,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221117,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221118,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221121,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221122,5.000553607940674,20.55997085571289,-15.597388505935669
product118,20221123,5.000553607940674,20.55997085571289,-15.597388505935669
product119,20221110,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221111,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221114,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221115,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221116,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221117,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221118,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221121,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221122,0.7539979219436646,0.6549419164657593,0.0952693410217762
product119,20221123,0.7539979219436646,0.6549419164657593,0.0952693410217762
product12,20221110,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221111,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221114,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221115,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221116,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221117,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221118,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221121,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221122,2.278507947921753,2.410703420639038,-0.13353438675403595
product12,20221123,2.278507947921753,2.410703420639038,-0.13353438675403595
product120,20221110,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221111,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221114,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221115,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221116,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221117,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221118,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221121,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221122,7.054891109466553,4.562002182006836,2.511823058128357
product120,20221123,7.054891109466553,4.562002182006836,2.511823058128357
product121,20221110,1.261133074760437,0.0,1.261133074760437
product121,20221111,1.261133074760437,0.0,1.261133074760437
product121,20221114,1.261133074760437,0.0,1.261133074760437
product121,20221115,1.261133074760437,0.0,1.261133074760437
product121,20221116,1.261133074760437,0.0,1.261133074760437
product121,20221117,1.261133074760437,0.0,1.261133074760437
product121,20221118,1.261133074760437,0.0,1.261133074760437
product121,20221121,1.261133074760437,0.0,1.261133074760437
product121,20221122,1.261133074760437,0.0,1.261133074760437
product121,20221123,1.261133074760437,0.0,1.261133074760437
product122,20221110,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221111,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221114,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221115,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221116,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221117,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221118,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221121,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221122,0.22720858454704285,0.16569770872592926,0.05978620424866676
product122,20221123,0.22720858454704285,0.16569770872592926,0.05978620424866676
product123,20221110,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221111,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221114,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221115,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221116,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221117,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221118,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221121,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221122,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product123,20221123,0.0319608636200428,0.0075292824767529964,0.023669740417972207
product124,20221110,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221111,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221114,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221115,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221116,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221117,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221118,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221121,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221122,9.052393913269043,25.02557945251465,-16.050467014312744
product124,20221123,9.052393913269043,25.02557945251465,-16.050467014312744
product125,20221110,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221111,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221114,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221115,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221116,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221117,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221118,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221121,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221122,8.35040283203125,0.39984631538391113,7.949697852134705
product125,20221123,8.35040283203125,0.39984631538391113,7.949697852134705
product126,20221110,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221111,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221114,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221115,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221116,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221117,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221118,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221121,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221122,4.830239772796631,0.13110248744487762,4.696694411337376
product126,20221123,4.830239772796631,0.13110248744487762,4.696694411337376
product128,20221110,2.1663310527801514,0.0,2.1663310527801514
product128,20221111,2.1663310527801514,0.0,2.1663310527801514
product128,20221114,2.1663310527801514,0.0,2.1663310527801514
product128,20221115,2.1663310527801514,0.0,2.1663310527801514
product128,20221116,2.1663310527801514,0.0,2.1663310527801514
product128,20221117,2.1663310527801514,0.0,2.1663310527801514
product128,20221118,2.1663310527801514,0.0,2.1663310527801514
product128,20221121,2.1663310527801514,0.0,2.1663310527801514
product128,20221122,2.1663310527801514,0.0,2.1663310527801514
product128,20221123,2.1663310527801514,0.0,2.1663310527801514
product129,20221110,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221111,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221114,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221115,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221116,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221117,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221118,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221121,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221122,0.7479451298713684,0.3400929272174835,0.396077498793602
product129,20221123,0.7479451298713684,0.3400929272174835,0.396077498793602
product13,20221110,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221111,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221114,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221115,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221116,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221117,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221118,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221121,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221122,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product13,20221123,0.038319505751132965,0.22869892418384552,-0.19262992963194847
product130,20221110,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221111,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221114,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221115,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221116,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221117,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221118,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221121,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221122,23.73604965209961,16.304040908813477,7.453032493591309
product130,20221123,23.73604965209961,16.304040908813477,7.453032493591309
product131,20221110,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221111,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221114,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221115,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221116,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221117,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221118,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221121,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221122,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product131,20221123,0.2724805474281311,0.2952079176902771,-0.024430510587990284
product132,20221110,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221111,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221114,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221115,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221116,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221117,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221118,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221121,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221122,6.089629173278809,35.55087661743164,-29.465959072113037
product132,20221123,6.089629173278809,35.55087661743164,-29.465959072113037
product133,20221110,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221111,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221114,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221115,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221116,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221117,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221118,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221121,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221122,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product133,20221123,1.2899525165557861,1.6393860578536987,-0.34977833926677704
product134,20221110,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221111,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221114,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221115,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221116,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221117,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221118,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221121,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221122,0.06157352402806282,0.000571984623093158,0.05936821558861993
product134,20221123,0.06157352402806282,0.000571984623093158,0.05936821558861993
product135,20221110,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221111,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221114,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221115,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221116,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221117,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221118,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221121,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221122,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product135,20221123,0.023667193949222565,0.0007054692250676453,0.02338212271570228
product136,20221110,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221111,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221114,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221115,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221116,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221117,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221118,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221121,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221122,1.7576576471328735,1.2558246850967407,0.4857848435640335
product136,20221123,1.7576576471328735,1.2558246850967407,0.4857848435640335
product137,20221110,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221111,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221114,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221115,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221116,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221117,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221118,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221121,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221122,5.033934593200684,1.2197136878967285,3.813389301300049
product137,20221123,5.033934593200684,1.2197136878967285,3.813389301300049
product138,20221110,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221111,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221114,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221115,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221116,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221117,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221118,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221121,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221122,3.208820343017578,0.0523889884352684,3.1564262695610523
product138,20221123,3.208820343017578,0.0523889884352684,3.1564262695610523
product14,20221110,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221111,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221114,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221115,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221116,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221117,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221118,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221121,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221122,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product14,20221123,0.04435829445719719,0.1075698733329773,-0.06450008787214756
product140,20221110,0.12906789779663086,1.0309743881225586,-0.9018608629703522
